Age,Gender,Academic_Level,Primary_Platform,Daily_Usage_Hours,Weekend_Extra_Hours,Device_Type,Sleep_Duration_Hours,Sleep_Quality_Score,Late_Night_Usage,Social_Comparison_Frequency,Perceived_Stress_Score,Mental_Health_Index,Academic_Performance_GPA,Overall_Impact
19,1,2,3,6.8,1.0,1,5.5,2,1,1,20.0,59,3.32,1
18,1,2,0,3.0,0.9,1,6.9,4,1,3,8.0,96,3.56,2
19,1,2,4,4.5,2.1,1,6.3,3,0,2,11.0,89,3.88,2
19,1,2,0,3.1,2.3,1,7.0,4,1,3,16.0,93,3.78,2
20,1,2,0,3.7,1.3,1,7.1,3,0,1,9.0,98,3.72,2
21,0,2,0,3.8,2.0,1,5.8,2,0,1,14.0,76,3.49,2
20,1,2,4,3.8,1.8,0,6.6,2,1,2,7.0,82,3.94,2
17,1,0,2,4.8,1.6,1,7.5,3,0,4,20.0,84,3.42,2
18,1,2,1,3.6,3.4,1,7.6,2,0,0,12.0,89,3.76,2
18,1,2,3,1.4,3.0,1,10.4,5,0,2,0.0,98,4.0,2
19,0,2,0,3.8,2.3,1,7.2,3,1,0,11.0,90,3.67,2
18,1,2,4,3.4,2.3,1,6.4,1,0,2,13.0,92,3.52,2
19,1,2,3,8.1,2.5,1,6.8,2,0,4,13.0,74,3.37,2
20,0,2,3,12.0,0.9,1,4.1,1,1,1,31.0,54,2.74,0
20,1,2,0,4.8,2.2,1,8.0,3,0,0,6.0,98,3.77,2
18,0,2,4,6.0,2.4,1,4.9,2,1,2,30.0,64,2.77,1
18,1,2,4,6.2,1.0,1,9.0,3,1,3,7.0,84,3.46,2
20,0,2,4,8.9,2.5,1,6.1,1,1,1,28.0,62,3.24,1
16,0,0,4,4.4,1.8,2,7.0,3,0,2,14.0,81,3.75,2
18,0,2,4,8.1,2.2,1,5.1,1,1,0,27.0,60,3.51,1
19,1,2,0,4.1,0.9,1,6.9,4,0,0,10.0,84,3.7,2
19,0,2,6,2.3,1.4,1,7.3,3,1,3,8.0,90,3.88,2
19,0,2,4,4.8,2.4,1,6.5,2,1,1,13.0,83,3.38,2
15,1,0,4,3.5,1.0,1,7.6,4,1,4,8.0,88,3.74,2
17,1,0,6,2.5,3.3,1,7.8,3,0,3,12.0,85,3.53,2
18,0,0,0,3.8,2.8,1,6.7,2,0,1,7.0,90,3.49,2
19,0,2,2,8.0,1.4,1,4.8,1,1,0,16.0,68,3.07,2
19,0,2,4,6.2,1.6,1,6.7,2,1,1,26.0,74,3.41,1
18,1,2,6,6.6,1.2,1,6.8,1,1,4,10.0,79,3.74,2
17,0,0,6,2.1,0.8,0,6.6,4,0,2,17.0,94,3.98,2
19,1,2,4,2.0,1.7,1,7.8,3,0,3,9.0,98,3.91,2
18,1,2,2,1.5,1.2,1,7.0,3,0,2,7.0,95,4.0,2
18,0,2,0,6.3,1.7,1,5.4,1,1,3,24.0,66,3.04,1
18,0,2,6,1.4,2.9,1,8.7,4,0,3,12.0,93,3.99,2
18,1,2,4,8.0,1.8,2,6.2,2,1,4,18.0,64,3.05,1
20,1,0,6,2.9,0.6,1,7.9,4,0,2,14.0,98,3.48,2
18,0,2,6,6.5,2.5,0,7.0,3,1,4,14.0,82,3.55,2
18,0,2,4,9.9,2.1,1,6.2,1,1,4,28.0,56,2.91,1
19,0,2,6,13.3,0.0,1,4.0,1,1,3,31.0,46,2.44,0
16,0,0,0,12.6,1.8,1,3.6,1,1,3,27.0,51,2.6,0
18,0,2,0,4.5,1.2,1,7.9,3,0,1,11.0,85,3.41,2
20,0,2,3,4.1,1.9,1,7.9,4,1,0,8.0,91,3.68,2
20,1,2,6,4.7,2.3,1,5.6,1,1,2,13.0,83,3.46,2
24,0,1,0,3.2,0.6,0,8.6,3,0,2,6.0,93,3.21,2
16,1,0,6,3.9,2.4,1,7.6,3,0,1,7.0,92,3.46,2
17,0,0,0,7.3,1.0,0,7.0,3,0,2,21.0,70,3.31,1
19,1,2,0,2.1,1.7,1,6.4,3,0,4,14.0,86,3.78,2
17,1,0,6,11.5,0.6,1,5.3,1,0,4,22.0,54,2.44,1
17,1,0,4,9.6,0.5,1,5.1,1,1,2,25.0,54,2.98,1
18,0,2,4,5.2,1.3,1,7.8,3,0,0,12.0,74,3.94,2
20,1,2,0,3.0,1.6,1,7.7,3,0,1,11.0,96,3.36,2
19,0,2,4,3.2,2.7,1,7.1,3,0,1,12.0,86,3.06,2
16,1,0,6,4.3,1.0,1,6.6,3,0,4,13.0,79,4.0,2
17,1,0,0,4.5,2.1,1,5.6,3,1,1,16.0,79,3.05,2
16,0,0,0,6.2,1.9,1,5.5,2,1,1,15.0,79,2.75,2
19,1,2,0,3.4,2.8,1,6.7,4,0,2,11.0,73,3.43,2
18,1,2,6,4.6,1.9,1,7.7,3,0,3,8.0,77,4.0,2
18,0,2,4,6.3,0.7,0,7.1,3,1,1,19.0,78,3.01,2
18,0,2,0,3.3,1.5,1,7.7,3,0,3,11.0,87,3.72,2
19,1,2,0,3.9,1.8,1,7.0,3,1,3,5.0,83,3.12,2
15,0,0,2,1.4,1.7,1,7.8,3,0,3,8.0,96,3.6,2
17,1,0,0,3.4,1.6,1,7.9,2,1,4,15.0,72,3.55,2
17,0,0,0,3.6,3.6,1,6.5,2,0,1,17.0,85,3.67,2
19,0,2,3,4.3,1.4,0,8.7,4,0,3,7.0,82,3.72,2
15,2,0,0,5.9,1.6,1,7.0,4,0,1,7.0,83,3.78,2
18,0,0,4,4.8,1.1,1,7.3,2,1,2,7.0,87,3.5,2
21,1,2,2,2.6,3.1,1,6.9,4,1,0,15.0,75,3.44,2
20,1,2,0,2.1,0.9,1,8.4,4,0,2,6.0,91,3.82,2
18,1,2,4,5.0,1.6,1,7.7,3,0,2,19.0,68,3.17,1
18,1,0,0,1.4,1.1,1,9.1,4,0,3,8.0,98,4.0,2
21,3,2,3,7.8,2.3,1,5.5,1,1,1,22.0,64,2.87,1
19,1,2,2,1.6,2.3,0,8.7,5,0,1,0.0,98,3.91,2
15,1,0,6,2.3,1.5,1,8.5,3,0,2,4.0,97,4.0,2
20,1,2,4,12.5,1.4,1,5.0,1,0,2,28.0,49,2.87,0
17,1,0,3,4.3,1.4,1,7.6,2,1,0,18.0,85,3.44,2
17,1,0,6,3.6,1.8,1,7.7,3,1,3,9.0,87,3.32,2
18,1,2,0,5.5,1.5,0,6.1,2,1,2,17.0,71,3.61,2
16,0,0,0,3.7,1.4,1,7.6,3,0,2,5.0,87,3.4,2
19,0,2,6,4.2,1.7,1,6.6,2,0,2,17.0,83,3.99,2
21,0,0,4,6.2,1.7,1,6.8,2,1,2,9.0,80,3.39,2
18,0,2,0,4.6,2.1,1,6.6,2,0,1,2.0,79,3.95,2
21,0,2,4,2.6,1.1,1,6.5,3,0,3,9.0,82,3.72,2
17,0,0,2,3.3,1.3,1,6.9,3,0,4,6.0,85,3.55,2
19,0,2,4,3.7,2.4,1,7.0,3,0,2,16.0,80,3.08,2
20,1,2,3,5.7,2.1,1,6.7,2,0,3,10.0,73,3.23,2
17,0,0,0,4.0,2.1,1,7.2,3,0,0,9.0,93,3.32,2
18,1,2,2,10.5,2.6,0,5.1,1,1,3,21.0,49,2.53,1
17,0,0,4,5.8,1.2,0,7.9,3,1,4,11.0,90,3.27,2
19,0,2,5,4.8,2.1,1,6.7,2,1,4,6.0,86,3.94,2
18,1,0,4,4.5,1.5,1,6.8,3,0,2,13.0,76,3.66,2
19,0,2,4,3.5,2.1,1,6.5,2,0,2,12.0,80,3.61,2
16,1,0,4,4.9,2.3,1,6.5,2,1,4,14.0,88,3.48,2
26,1,2,0,3.4,1.1,1,8.3,4,1,2,11.0,94,3.48,2
18,1,2,6,5.7,2.7,1,4.8,1,1,3,11.0,76,3.08,2
15,1,0,0,3.5,0.4,1,6.6,2,1,1,17.0,81,3.16,2
20,0,2,4,3.1,0.5,1,8.8,4,0,4,6.0,98,4.0,2
19,0,2,2,3.1,2.2,1,8.9,3,0,3,9.0,98,3.26,2
15,1,0,6,5.3,1.3,0,6.8,3,1,3,8.0,87,3.76,2
19,1,2,0,3.4,1.9,1,5.8,2,1,2,12.0,78,3.33,2
21,0,2,0,4.4,2.3,1,6.4,3,0,2,13.0,80,3.53,2
19,1,0,0,3.5,1.5,0,6.7,2,0,4,16.0,75,3.3,2
20,1,2,4,3.9,2.1,1,7.5,3,0,2,18.0,88,3.7,2
19,1,2,4,4.2,2.2,1,6.5,2,1,3,14.0,86,3.71,2
18,0,2,5,4.2,1.3,1,6.7,2,0,1,11.0,90,3.64,2
19,0,2,2,2.1,3.3,1,7.8,3,0,2,8.0,90,3.43,2
26,1,2,4,4.7,1.5,1,5.6,1,1,3,12.0,81,3.74,2
17,1,0,4,3.2,1.8,1,7.4,3,0,2,11.0,76,3.66,2
21,1,2,3,12.6,2.6,1,5.4,1,1,2,28.0,50,2.57,0
15,1,0,0,10.0,1.8,1,4.4,1,1,1,25.0,51,2.91,1
20,1,0,4,6.1,1.8,1,5.6,2,1,3,19.0,76,3.58,2
20,1,2,4,5.1,2.0,1,5.7,2,1,2,12.0,70,3.3,2
16,1,0,0,7.7,2.3,1,5.7,1,0,3,18.0,80,3.08,2
19,0,2,6,2.9,2.1,1,6.7,4,0,2,13.0,84,3.85,2
18,0,2,4,5.2,1.0,1,5.5,1,1,3,16.0,75,3.55,2
19,0,2,6,2.9,2.1,1,7.6,3,0,1,8.0,97,3.43,2
18,1,2,3,3.3,0.8,1,6.8,3,0,2,11.0,82,3.49,2
21,0,2,0,3.4,2.6,1,8.6,3,1,0,14.0,96,3.89,2
20,0,2,6,6.8,1.7,1,6.6,3,0,4,18.0,74,3.54,2
16,0,0,0,13.2,3.4,1,3.5,1,1,3,28.0,44,2.57,0
18,1,0,4,7.3,2.6,1,6.2,1,0,3,11.0,79,3.31,2
16,0,0,6,3.4,1.7,1,7.8,3,0,1,7.0,87,3.6,2
17,0,0,4,2.6,1.4,1,6.8,3,0,3,8.0,78,3.98,2
21,1,2,0,4.3,2.4,1,6.7,3,0,2,9.0,90,3.72,2
19,1,2,4,5.8,2.6,1,5.7,1,0,1,15.0,78,2.69,2
20,0,2,4,5.6,1.0,1,6.3,2,1,2,20.0,63,3.3,1
17,0,0,4,6.5,2.2,0,3.9,1,1,2,22.0,67,3.2,1
18,0,2,4,6.5,1.4,1,8.0,3,0,2,13.0,73,3.26,2
15,0,0,3,3.7,2.2,1,9.2,4,1,4,1.0,89,3.68,2
17,1,0,3,4.6,3.4,1,6.8,3,1,1,8.0,88,3.61,2
17,0,0,4,2.7,2.2,1,7.8,3,0,2,5.0,91,3.74,2
20,1,2,4,4.4,1.9,2,7.9,4,0,4,10.0,93,3.81,2
18,0,0,6,3.1,1.9,1,7.1,3,0,0,10.0,88,3.58,2
19,1,2,0,4.1,2.4,1,7.2,3,1,3,17.0,82,3.38,2
15,0,0,4,3.1,1.2,1,6.5,4,1,2,5.0,93,4.0,2
16,1,0,6,8.8,1.6,1,6.7,1,1,2,16.0,67,3.01,2
16,0,0,4,1.9,2.1,2,7.8,4,0,2,11.0,79,3.56,2
23,1,1,2,6.3,0.5,1,6.4,3,1,3,22.0,68,3.61,2
19,0,2,6,5.6,2.3,1,6.9,2,1,4,10.0,90,2.94,2
20,1,2,4,3.8,2.1,1,6.1,1,0,2,6.0,83,3.41,2
20,1,2,6,4.9,1.2,1,6.2,2,1,3,18.0,82,3.31,2
23,2,1,4,2.0,1.9,1,7.8,5,1,3,12.0,91,3.68,2
24,0,1,6,2.5,2.1,1,7.0,4,0,3,9.0,94,3.58,2
19,0,2,2,4.8,1.8,1,7.0,3,0,2,1.0,82,3.83,2
20,0,2,2,4.7,1.7,2,8.3,4,0,3,9.0,82,4.0,2
18,0,2,3,3.2,1.9,1,8.3,4,1,1,3.0,81,3.71,2
22,1,1,5,5.5,2.8,1,7.2,2,1,1,6.0,94,3.83,2
19,0,2,4,5.9,2.4,0,6.5,2,1,2,7.0,85,3.51,2
17,0,0,2,6.8,1.4,1,6.2,3,0,1,11.0,64,3.23,2
20,0,2,4,10.8,1.6,1,3.8,1,1,2,30.0,43,2.43,0
21,1,2,3,4.5,2.8,0,6.8,3,1,1,17.0,82,3.08,2
17,1,0,6,4.9,1.6,1,6.1,2,0,4,15.0,83,3.55,2
17,1,0,3,2.8,2.4,0,7.2,4,0,3,14.0,84,3.64,2
16,1,0,4,3.2,2.3,1,6.4,4,1,2,19.0,78,3.64,2
19,0,2,4,4.5,1.7,1,8.0,3,1,2,12.0,90,3.55,2
19,0,2,4,5.1,2.2,1,7.9,3,1,2,8.0,93,3.89,2
20,0,2,0,4.8,1.7,1,8.0,2,0,2,13.0,97,3.26,2
18,0,2,3,8.0,2.5,1,6.3,2,1,4,21.0,70,3.25,1
17,0,0,4,1.9,2.3,1,8.2,4,0,3,12.0,89,4.0,2
18,0,2,4,5.9,1.4,2,6.5,1,1,3,18.0,66,3.56,2
17,0,0,3,3.6,1.9,1,7.5,4,0,4,7.0,94,3.81,2
19,2,2,0,6.3,2.3,1,6.7,2,1,2,26.0,74,3.79,2
19,0,2,4,4.3,0.3,1,6.6,3,1,4,14.0,74,3.56,2
18,1,2,3,6.0,1.5,0,7.2,3,1,2,25.0,76,3.2,1
16,0,0,4,4.4,2.2,1,7.1,3,0,2,20.0,85,3.4,2
17,1,0,4,3.6,1.1,1,6.0,2,1,3,21.0,76,3.35,2
21,0,2,3,3.8,1.7,1,6.2,3,1,3,15.0,69,3.14,2
18,1,2,6,3.3,2.7,1,7.4,3,1,0,19.0,87,3.71,2
18,0,2,3,3.1,0.3,2,7.0,4,0,1,5.0,92,3.94,2
18,0,2,4,5.7,1.4,1,7.4,2,0,3,18.0,76,3.64,2
19,0,2,3,5.7,2.1,1,5.3,2,1,3,15.0,77,2.78,2
17,1,0,5,2.0,1.1,1,8.9,4,1,1,12.0,98,3.19,2
19,0,2,3,5.5,0.8,1,7.2,4,1,1,11.0,79,3.71,2
18,1,2,4,2.5,0.7,1,7.8,3,0,2,7.0,98,4.0,2
23,0,2,0,4.5,2.4,1,7.5,3,1,2,13.0,88,2.94,2
18,1,0,4,3.6,1.1,0,7.6,3,1,2,10.0,98,3.72,2
20,1,2,6,3.0,2.1,1,6.8,3,0,2,9.0,85,3.51,2
19,1,2,0,6.3,1.4,1,6.0,2,1,3,19.0,64,3.55,2
19,1,0,4,6.7,1.7,0,7.2,1,1,3,16.0,90,3.25,2
19,1,2,0,5.3,1.4,1,7.0,2,1,3,20.0,84,3.06,2
20,1,2,0,7.2,1.8,1,6.5,1,1,3,14.0,75,3.29,2
16,0,0,6,6.3,1.5,1,6.7,3,1,0,6.0,86,3.51,2
19,1,0,4,12.1,1.6,1,3.6,1,0,3,33.0,40,2.18,0
19,0,2,0,5.6,2.6,0,5.9,2,1,2,19.0,76,3.32,2
18,0,2,6,2.3,2.2,1,9.4,4,1,1,1.0,98,4.0,2
18,0,2,0,10.8,2.0,0,3.4,1,1,3,29.0,53,2.26,0
16,0,0,0,5.7,1.1,1,5.7,2,1,3,21.0,74,3.14,1
18,0,2,6,9.8,1.1,0,5.2,1,1,3,27.0,57,2.72,1
18,0,2,6,8.9,1.8,1,6.8,1,0,2,21.0,69,3.1,1
18,0,0,0,4.4,1.3,1,6.7,2,0,3,13.0,79,3.21,2
21,1,2,4,1.9,0.7,0,7.9,3,1,2,4.0,98,3.97,2
19,0,2,4,5.6,2.0,1,4.7,1,0,3,7.0,76,3.85,2
17,0,0,3,9.8,2.9,1,5.0,1,0,2,27.0,61,2.65,1
21,1,2,0,3.8,1.7,1,6.2,2,1,1,17.0,77,3.03,2
18,1,2,0,5.0,2.0,1,7.5,3,1,1,12.0,84,2.84,2
20,1,2,4,2.8,1.3,1,8.6,4,0,3,8.0,98,3.6,2
19,0,2,4,5.5,1.0,1,6.4,1,1,1,13.0,85,3.04,2
21,0,0,6,5.8,2.0,1,5.8,3,1,1,13.0,70,3.37,2
19,0,2,3,8.9,1.7,1,4.6,1,1,4,15.0,60,2.9,1
18,1,2,0,2.8,0.6,1,8.8,4,0,4,10.0,84,2.91,2
25,3,1,6,5.3,2.1,1,6.3,2,1,4,14.0,83,3.5,2
16,1,0,2,9.6,0.9,1,4.6,1,0,0,26.0,57,2.57,1
16,1,0,4,2.3,1.9,1,9.0,5,1,3,8.0,94,3.81,2
20,0,2,0,10.7,2.1,2,5.4,1,1,0,23.0,60,2.79,1
19,0,2,0,6.0,2.5,1,6.5,3,1,3,13.0,80,3.16,2
15,0,0,6,5.6,2.4,1,5.2,2,1,2,19.0,81,3.65,2
20,0,2,0,4.2,0.9,1,7.5,3,1,4,6.0,86,3.73,2
23,0,2,6,5.9,3.9,1,6.3,2,1,3,8.0,71,3.04,2
19,0,0,0,6.2,1.9,1,6.9,2,1,2,6.0,90,3.29,2
19,0,2,0,4.0,2.3,1,6.3,2,1,4,11.0,86,3.35,2
18,0,2,0,2.5,1.0,1,7.3,3,0,2,8.0,98,3.69,2
18,0,2,4,5.5,1.5,1,6.7,3,1,2,16.0,69,2.78,1
17,0,0,3,14.0,0.8,1,4.1,1,1,3,28.0,43,3.46,0
18,2,2,4,1.6,0.9,1,8.3,3,0,2,8.0,94,3.25,2
19,0,2,3,6.6,0.7,0,5.2,1,1,2,15.0,69,3.3,2
25,1,1,5,5.7,2.0,1,7.2,3,1,3,17.0,85,3.11,2
19,1,2,4,1.5,1.2,1,7.9,3,1,2,0.0,98,4.0,2
25,0,1,1,3.5,0.8,2,6.3,2,0,2,14.0,81,3.89,2
18,1,2,3,7.6,1.6,0,5.6,1,0,1,24.0,62,3.54,1
22,1,1,6,4.3,2.7,1,6.4,3,0,3,7.0,83,3.88,2
20,1,2,0,7.6,0.8,1,7.0,3,1,4,26.0,68,2.09,1
19,1,2,4,2.2,1.1,1,6.6,3,0,3,10.0,90,4.0,2
17,0,0,3,14.0,1.5,1,3.7,1,1,4,35.0,45,2.54,0
16,0,0,2,1.9,2.5,1,7.4,5,1,3,0.0,98,4.0,2
21,1,2,0,4.9,1.4,1,6.3,3,0,1,17.0,76,3.3,2
18,0,2,6,3.8,1.1,1,8.4,3,0,3,2.0,98,4.0,2
19,3,2,4,3.0,3.1,1,7.7,4,0,2,4.0,98,3.7,2
20,2,2,6,3.4,2.1,1,8.2,3,1,1,7.0,98,3.46,2
22,1,1,0,6.3,1.2,1,7.0,2,1,3,15.0,80,3.64,2
19,1,2,3,12.8,1.5,0,4.3,1,1,4,30.0,49,2.59,0
20,1,2,4,3.8,0.5,0,8.0,3,0,2,4.0,83,3.47,2
18,1,2,6,6.1,1.4,1,6.5,2,1,1,13.0,89,3.1,2
17,1,0,0,4.8,1.0,1,7.1,4,0,3,11.0,82,3.53,2
16,0,0,6,6.0,2.1,2,6.9,3,1,2,16.0,80,3.21,2
16,0,0,0,8.8,0.8,1,5.2,1,1,2,19.0,63,2.92,1
19,1,2,6,7.6,2.1,1,3.6,1,1,2,16.0,69,3.19,2
20,0,2,5,4.5,2.6,1,7.7,4,1,1,12.0,91,3.68,2
18,1,2,0,4.9,2.6,1,5.9,3,1,2,14.0,72,3.47,2
18,1,2,3,3.3,1.3,1,8.0,3,0,2,15.0,88,3.76,2
18,0,2,0,9.1,1.6,1,5.0,1,1,1,27.0,56,2.8,1
20,0,2,3,4.2,1.8,1,7.3,3,1,1,14.0,86,3.14,2
17,0,0,0,9.0,3.0,1,5.0,1,1,2,27.0,55,3.43,1
17,0,0,3,2.5,1.6,1,8.4,3,0,0,14.0,88,3.57,2
18,0,0,0,5.1,1.6,1,8.3,3,1,0,7.0,86,3.48,2
16,0,0,6,14.0,2.2,1,4.6,1,1,4,31.0,55,2.46,0
17,1,0,0,3.6,1.9,1,7.0,3,1,3,6.0,91,3.51,2
20,1,2,6,3.1,2.2,1,8.6,4,1,2,10.0,96,3.44,2
19,0,2,4,2.1,2.1,1,7.3,4,0,3,6.0,90,3.55,2
21,0,2,4,2.5,3.0,1,7.6,4,1,4,10.0,98,4.0,2
16,0,0,6,5.6,1.5,1,7.8,4,1,2,15.0,84,3.75,2
20,1,0,0,3.9,1.3,1,6.0,2,0,4,13.0,76,3.07,2
17,0,0,4,6.9,2.3,1,6.1,1,1,2,25.0,75,2.8,1
22,0,2,0,4.0,1.5,1,8.1,4,0,3,4.0,96,4.0,2
17,1,0,6,2.4,0.7,0,8.2,4,0,1,0.0,92,3.7,2
19,1,2,4,5.9,1.3,1,4.8,1,1,3,16.0,77,3.47,2
16,0,0,0,3.2,1.6,1,8.0,4,0,3,4.0,94,3.95,2
18,1,0,0,14.0,3.4,1,3.5,1,1,4,40.0,35,2.44,0
19,0,2,6,5.1,2.5,1,7.1,3,1,2,8.0,78,3.62,2
16,0,0,3,7.6,2.6,1,5.9,2,1,3,17.0,68,3.0,1
16,0,0,2,5.0,1.7,1,7.0,2,0,2,17.0,80,4.0,2
18,0,2,0,2.6,0.2,1,8.4,3,0,2,9.0,93,3.67,2
15,0,0,5,4.1,0.7,0,7.7,4,0,2,9.0,94,3.69,2
17,0,0,1,7.5,0.9,1,7.7,2,1,1,10.0,62,3.26,2
17,1,0,4,3.5,1.7,1,7.3,3,0,2,3.0,98,3.2,2
17,0,0,4,5.3,1.2,1,7.3,2,1,3,6.0,83,3.79,2
19,0,2,0,2.9,2.2,1,7.3,4,1,3,10.0,87,3.92,2
20,0,2,3,7.2,2.0,1,5.4,2,1,2,19.0,53,3.25,1
19,0,2,5,14.0,1.8,0,3.2,1,1,0,25.0,48,2.86,1
18,1,2,0,2.5,1.8,1,6.4,4,1,4,10.0,89,3.28,2
21,0,2,2,8.6,1.8,2,4.5,1,1,2,24.0,67,2.69,1
19,1,2,1,2.7,1.7,1,6.8,4,1,2,13.0,93,3.73,2
15,1,0,5,4.4,2.9,1,7.6,3,0,3,11.0,86,3.68,2
16,0,0,6,3.9,2.1,1,7.3,3,0,2,11.0,87,3.78,2
15,1,0,4,5.3,1.3,1,6.4,2,1,3,15.0,78,3.39,2
18,0,2,4,8.6,2.2,1,6.0,2,1,0,13.0,77,3.46,2
19,3,2,0,4.5,2.2,0,6.4,3,0,2,14.0,77,3.65,2
18,0,2,0,3.4,1.0,1,7.6,3,0,4,8.0,93,3.87,2
18,1,2,0,5.5,2.5,2,6.4,2,1,2,17.0,80,2.78,2
21,1,2,0,4.0,2.6,1,7.7,3,1,3,10.0,79,3.56,2
17,0,0,6,6.3,2.2,0,7.2,3,1,2,10.0,80,3.45,2
19,0,0,4,3.1,1.9,1,8.9,4,0,4,5.0,98,3.68,2
17,1,0,1,7.8,1.3,1,6.1,2,1,2,17.0,64,3.2,2
19,0,2,4,7.4,1.0,1,5.1,1,1,1,12.0,77,3.22,2
19,1,0,3,2.7,2.3,1,6.9,4,0,3,10.0,84,3.39,2
18,0,0,0,2.5,1.0,1,6.2,2,0,3,0.0,86,3.67,2
16,1,0,2,2.3,2.0,1,7.3,3,0,3,8.0,90,4.0,2
19,1,2,2,5.9,1.0,1,6.1,2,0,3,17.0,68,3.59,2
22,1,1,0,5.2,1.5,1,6.3,2,1,1,9.0,79,3.34,2
22,1,2,0,3.3,3.0,0,6.7,3,0,3,8.0,90,3.64,2
19,0,2,3,7.2,0.8,1,5.7,1,1,3,7.0,76,3.46,2
21,0,2,6,6.0,1.9,1,6.1,2,0,2,14.0,69,3.31,2
17,1,0,3,9.6,1.0,1,3.8,1,1,2,22.0,60,3.12,1
23,1,1,3,3.8,1.4,1,7.4,3,0,1,6.0,95,3.97,2
20,0,0,4,4.3,2.4,1,5.4,3,1,4,14.0,72,3.78,2
20,1,2,2,9.1,2.6,1,3.9,1,1,4,40.0,43,3.11,0
16,1,0,6,4.9,1.9,1,5.8,2,0,3,17.0,75,3.68,2
18,1,2,4,2.2,2.0,1,6.7,4,0,2,13.0,96,3.35,2
17,1,0,0,10.8,1.6,1,5.5,1,1,3,34.0,60,2.69,0
18,1,2,4,4.6,0.8,1,7.4,3,1,3,17.0,70,3.7,2
18,2,2,4,5.9,2.3,0,6.7,3,0,3,15.0,76,3.35,2
19,3,2,0,5.6,1.4,0,6.6,2,1,1,3.0,90,3.35,2
18,1,2,6,7.4,1.0,1,5.8,1,1,2,23.0,60,2.9,1
22,0,1,6,2.9,2.2,1,7.2,3,0,3,8.0,93,4.0,2
19,0,2,6,4.6,1.7,0,7.6,3,1,3,9.0,97,3.75,2
19,0,2,3,9.6,0.5,1,5.4,2,1,2,29.0,49,3.19,1
22,0,2,4,2.4,0.4,1,6.5,3,0,3,3.0,89,3.53,2
17,0,0,0,6.4,0.9,1,6.9,3,1,3,19.0,74,3.25,2
22,0,2,4,5.4,1.9,1,6.6,2,1,1,10.0,86,3.27,2
20,0,2,1,3.4,1.8,1,7.6,5,1,3,12.0,88,3.43,2
18,1,2,3,5.3,1.8,1,7.5,3,1,2,15.0,78,3.0,2
18,0,2,0,4.3,2.4,0,6.4,4,0,3,3.0,89,3.46,2
19,1,2,2,5.6,0.6,1,6.4,4,1,3,13.0,75,3.29,2
19,1,2,0,6.1,2.6,0,6.6,1,1,2,16.0,79,2.93,2
22,2,1,3,4.1,1.5,1,7.4,3,0,4,14.0,80,3.45,2
19,0,2,0,4.0,2.0,1,7.5,3,0,3,16.0,81,3.47,2
20,0,0,6,9.1,1.4,1,4.4,1,1,1,24.0,57,3.06,1
18,1,2,5,1.3,3.0,1,8.6,5,0,1,0.0,90,3.56,2
21,2,2,3,4.5,1.6,1,6.8,2,1,2,17.0,84,3.7,2
20,0,2,2,3.7,4.0,1,8.0,4,1,3,17.0,75,3.76,2
20,1,2,0,1.9,1.7,1,8.0,4,0,4,11.0,92,4.0,2
19,0,2,1,10.5,1.5,1,5.5,1,1,2,26.0,67,2.24,1
16,1,0,6,7.2,1.6,1,6.5,2,0,2,10.0,82,3.35,2
18,0,2,0,3.1,2.0,1,9.1,4,0,2,7.0,86,3.22,2
18,0,2,4,2.5,0.1,1,8.9,4,0,3,9.0,95,3.46,2
18,1,2,0,4.4,0.4,1,6.2,2,0,2,20.0,86,3.55,2
20,1,2,6,3.1,2.1,1,7.0,3,0,2,12.0,76,3.67,2
18,3,2,2,4.2,1.8,1,6.4,2,0,3,13.0,93,3.81,2
20,0,2,4,12.3,0.8,0,5.2,1,1,3,32.0,55,2.99,0
22,1,1,6,13.2,1.6,1,4.7,1,1,3,30.0,47,2.44,0
19,0,2,5,4.9,1.2,0,5.8,2,1,2,10.0,75,3.04,2
21,1,2,4,12.0,1.9,1,4.3,1,1,3,27.0,52,2.92,1
20,1,0,5,1.8,2.4,0,8.6,4,0,2,2.0,98,3.96,2
21,1,2,0,2.0,1.2,1,7.1,3,0,3,5.0,91,3.94,2
18,1,2,6,9.1,2.1,1,6.8,1,1,3,28.0,68,2.98,1
21,0,2,2,4.6,3.3,1,7.5,3,1,2,11.0,88,3.63,2
18,0,2,4,7.0,1.4,1,6.7,2,1,2,13.0,69,3.09,2
16,1,0,4,9.4,1.9,1,5.3,1,1,2,24.0,60,3.31,1
19,0,2,6,5.6,1.6,0,7.3,1,0,3,18.0,89,3.43,2
23,1,2,0,4.1,1.8,1,5.9,2,0,3,10.0,80,3.83,2
19,0,2,0,10.6,1.2,1,5.9,2,1,4,24.0,65,2.58,1
17,0,0,4,14.0,2.2,1,3.9,1,1,0,32.0,35,2.67,0
20,0,2,6,2.7,0.6,1,7.8,4,1,2,14.0,93,3.72,2
18,1,2,4,2.7,2.6,1,7.8,3,0,2,0.0,91,3.76,2
20,0,2,4,2.4,3.0,1,8.3,4,0,3,3.0,93,3.93,2
17,0,0,6,3.0,2.2,1,6.8,3,1,4,9.0,90,3.79,2
18,0,2,0,8.5,1.4,1,4.7,1,1,3,24.0,63,2.88,1
19,0,2,0,3.1,1.5,1,7.0,3,0,2,14.0,92,3.33,2
